locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCJMANHL_04692	CDS	1197				hypothetical protein
GCJMANHL_04693	CDS	900	eamA		COG0697	putative amino-acid metabolite efflux pump
GCJMANHL_04694	CDS	219				hypothetical protein
GCJMANHL_04695	CDS	375	marA			Multiple antibiotic resistance protein MarA
GCJMANHL_04696	CDS	435	marR		COG1846	Multiple antibiotic resistance protein MarR
GCJMANHL_04697	CDS	669				hypothetical protein
GCJMANHL_04698	CDS	1200	sotB_2		COG2814	Sugar efflux transporter
GCJMANHL_04699	CDS	795	yddE	5.1.-.-	COG0384	putative isomerase YddE
GCJMANHL_04700	CDS	1320	garP_2			putative galactarate transporter
GCJMANHL_04701	CDS	951		1.1.1.81	COG0111	Hydroxypyruvate reductase
GCJMANHL_04702	CDS	885	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
GCJMANHL_04703	CDS	1149	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
GCJMANHL_04704	CDS	1236	dtnK	2.7.1.219	COG3395	D-threonate kinase
GCJMANHL_04705	CDS	987	pdxA2_2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
GCJMANHL_04706	CDS	762	glcR_2		COG1349	HTH-type transcriptional repressor GlcR
GCJMANHL_04707	CDS	945	ldh1	1.1.1.27		L-lactate dehydrogenase 1
GCJMANHL_04708	CDS	483				hypothetical protein
GCJMANHL_04709	CDS	879	gltR_1		COG0583	HTH-type transcriptional regulator GltR
GCJMANHL_04710	CDS	1389	sad_2	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
GCJMANHL_04711	CDS	927	glsA2	3.5.1.2	COG2066	Glutaminase 2
GCJMANHL_04712	CDS	369				hypothetical protein
GCJMANHL_04713	CDS	1425				hypothetical protein
GCJMANHL_04714	CDS	531	ttr	2.3.1.-		Acetyltransferase
GCJMANHL_04715	CDS	1452	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
GCJMANHL_04716	CDS	447				hypothetical protein
GCJMANHL_04717	CDS	99				hypothetical protein
GCJMANHL_04718	CDS	195				hypothetical protein
GCJMANHL_04719	CDS	483	hcpA_3		COG3157	Major exported protein
GCJMANHL_04720	CDS	381				hypothetical protein
GCJMANHL_04721	CDS	321				hypothetical protein
GCJMANHL_04722	CDS	762	tam_2	2.1.1.144	COG4106	Trans-aconitate 2-methyltransferase
GCJMANHL_04723	CDS	291				hypothetical protein
GCJMANHL_04724	CDS	1188	yhhS_2			putative MFS-type transporter YhhS
GCJMANHL_04725	CDS	423	yycE			putative protein YycE
GCJMANHL_04726	CDS	1170				hypothetical protein
GCJMANHL_04727	CDS	846	gltR_2		COG0583	HTH-type transcriptional regulator GltR
GCJMANHL_04728	CDS	1059	pnoA	1.13.12.-		Nitronate monooxygenase
GCJMANHL_04729	CDS	672	metI_3		COG2011	D-methionine transport system permease protein MetI
GCJMANHL_04730	CDS	792	metN2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
GCJMANHL_04731	CDS	807	metQ_4		COG1464	D-methionine-binding lipoprotein MetQ
GCJMANHL_04732	CDS	1029	vldW_3	1.14.11.52		Validamycin A dioxygenase
GCJMANHL_04733	CDS	264				hypothetical protein
GCJMANHL_04734	CDS	312				hypothetical protein
GCJMANHL_04735	CDS	756				hypothetical protein
GCJMANHL_04736	CDS	945	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
GCJMANHL_04737	CDS	1239	nepI_3		COG2814	Purine ribonucleoside efflux pump NepI
GCJMANHL_04738	CDS	975	pobB	1.-.-.-		Phenoxybenzoate dioxygenase subunit beta
GCJMANHL_04739	CDS	1038	ndmA	1.14.13.178		Methylxanthine N1-demethylase NdmA
GCJMANHL_04740	CDS	924	argP_3			HTH-type transcriptional regulator ArgP
GCJMANHL_04741	CDS	1155	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
GCJMANHL_04742	CDS	1380	xanP_2		COG2233	Xanthine permease XanP
GCJMANHL_04743	CDS	501	uao			Uric acid degradation bifunctional protein
GCJMANHL_04744	CDS	327	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
GCJMANHL_04745	CDS	288	hipB		COG1396	Antitoxin HipB
GCJMANHL_04746	CDS	1323	hipA	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
GCJMANHL_04747	CDS	1293				hypothetical protein
GCJMANHL_04748	CDS	1005	mrkD_2			Fimbria adhesin protein
GCJMANHL_04749	CDS	2502	fimD_8		COG3188	Outer membrane usher protein FimD
GCJMANHL_04750	CDS	696	yraI_3			putative fimbrial chaperone YraI
GCJMANHL_04751	CDS	564	fimA			Type-1 fimbrial protein, A chain
GCJMANHL_04752	CDS	288				hypothetical protein
GCJMANHL_04753	CDS	783	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
GCJMANHL_04754	CDS	219				hypothetical protein
GCJMANHL_04755	CDS	249				hypothetical protein
GCJMANHL_04756	CDS	1656			COG2199	putative signaling protein
GCJMANHL_04757	CDS	930				hypothetical protein
GCJMANHL_04758	CDS	141				hypothetical protein
GCJMANHL_04759	CDS	240				hypothetical protein
GCJMANHL_04760	CDS	444	fruB_2		COG1925	Multiphosphoryl transfer protein
GCJMANHL_04761	CDS	1446	iolT			Major myo-inositol transporter IolT
GCJMANHL_04762	CDS	1329	malH	3.2.1.122	COG1486	Maltose-6'-phosphate glucosidase
GCJMANHL_04763	CDS	1533	malP_6		COG1263	PTS system maltose-specific EIICB component
GCJMANHL_04764	CDS	699	mngR_2		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
GCJMANHL_04765	CDS	744				hypothetical protein
GCJMANHL_04766	CDS	798	cynR_6			HTH-type transcriptional regulator CynR
GCJMANHL_04767	CDS	876	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
GCJMANHL_04768	CDS	1158	cdaR_2		COG3835	Carbohydrate diacid regulator
GCJMANHL_04769	CDS	1176	garK_3	2.7.1.165	COG1929	Glycerate 2-kinase
GCJMANHL_04770	CDS	1371	exuT_4			Hexuronate transporter
GCJMANHL_04771	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
GCJMANHL_04772	CDS	1338	ttuB_5			Putative tartrate transporter
GCJMANHL_04773	CDS	1191	thlA_3	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
GCJMANHL_04774	CDS	735	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GCJMANHL_04775	CDS	1593	carA_2	2.8.3.23	COG4670	Caffeate CoA-transferase
GCJMANHL_04776	CDS	1557	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GCJMANHL_04777	CDS	963	gcvA_5			Glycine cleavage system transcriptional activator
GCJMANHL_04778	CDS	282				hypothetical protein
GCJMANHL_04779	CDS	339				hypothetical protein
GCJMANHL_04780	CDS	582				hypothetical protein
GCJMANHL_04781	CDS	1074				hypothetical protein
GCJMANHL_04782	CDS	1026	adh_2	1.1.1.1		Alcohol dehydrogenase
GCJMANHL_04783	CDS	324	trxA_2			Thioredoxin 1
GCJMANHL_04784	CDS	522				hypothetical protein
GCJMANHL_04785	CDS	831	cydA_2	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
GCJMANHL_04786	CDS	471				hypothetical protein
GCJMANHL_04787	CDS	144				hypothetical protein
GCJMANHL_04788	CDS	939	dmlR_14			HTH-type transcriptional regulator DmlR
GCJMANHL_04789	CDS	1281	yhjV		COG0814	Inner membrane transport protein YhjV
GCJMANHL_04790	CDS	1185	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
GCJMANHL_04791	CDS	1206	metC_3	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
GCJMANHL_04792	CDS	912	metR_2			HTH-type transcriptional regulator MetR
GCJMANHL_04793	CDS	525				hypothetical protein
GCJMANHL_04794	CDS	1320	dgoT_3			D-galactonate transporter
GCJMANHL_04795	CDS	1203	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
GCJMANHL_04796	CDS	876	gltC_4			HTH-type transcriptional regulator GltC
GCJMANHL_04797	CDS	1038	yajO_4	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
GCJMANHL_04798	CDS	984		3.1.1.-		Lactonase drp35
GCJMANHL_04799	CDS	327				hypothetical protein
GCJMANHL_04800	CDS	987	yajO_5	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
GCJMANHL_04801	CDS	909	pgrR_7			HTH-type transcriptional regulator PgrR
GCJMANHL_04802	CDS	519				hypothetical protein
GCJMANHL_04803	CDS	1251	dctD			C4-dicarboxylate transport transcriptional regulatory protein DctD
GCJMANHL_04804	CDS	1995	pgtB	2.7.13.3	COG4192	Phosphoglycerate transport system sensor protein PgtB
GCJMANHL_04805	CDS	1221	pgtC		COG1840	Phosphoglycerate transport regulatory protein PgtC
GCJMANHL_04806	CDS	1392	pgtP		COG2271	Phosphoglycerate transporter protein
GCJMANHL_04807	CDS	450	kbp		COG1652	Potassium binding protein Kbp
GCJMANHL_04808	CDS	873				hypothetical protein
GCJMANHL_04809	CDS	645	tenA_1	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
GCJMANHL_04810	CDS	846				hypothetical protein
GCJMANHL_04811	CDS	873	rbsK_3	2.7.1.15		Ribokinase
GCJMANHL_04812	CDS	954	rbsB_3		COG1879	Ribose import binding protein RbsB
GCJMANHL_04813	CDS	1023	rbsR_3		COG1609	Ribose operon repressor
GCJMANHL_04814	CDS	783	frcA_2	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
GCJMANHL_04815	CDS	1002	rbsC_9		COG1172	Ribose import permease protein RbsC
GCJMANHL_04816	CDS	1080	opd	3.1.8.1		Parathion hydrolase
GCJMANHL_04817	CDS	756				hypothetical protein
GCJMANHL_04818	CDS	1143	dapE_2	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
GCJMANHL_04819	CDS	429				hypothetical protein
GCJMANHL_04820	CDS	792	attM	3.1.1.81		N-acyl homoserine lactonase AttM
GCJMANHL_04821	CDS	888	dmlR_15			HTH-type transcriptional regulator DmlR
GCJMANHL_04822	CDS	903	dmlR_16			HTH-type transcriptional regulator DmlR
GCJMANHL_04823	CDS	1209				hypothetical protein
GCJMANHL_04824	CDS	621	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
GCJMANHL_04825	CDS	1107	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
GCJMANHL_04826	CDS	312	manP_2		COG1299	PTS system mannose-specific EIIBCA component
GCJMANHL_04827	CDS	456	mngA		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
GCJMANHL_04828	CDS	681	alsE	5.1.3.-	COG0036	D-allulose-6-phosphate 3-epimerase
GCJMANHL_04829	CDS	1263	ulaA_3		COG3037	Ascorbate-specific PTS system EIIC component
GCJMANHL_04830	CDS	267	ulaB_2	2.7.1.194		Ascorbate-specific PTS system EIIB component
GCJMANHL_04831	CDS	438	ulaC_2		COG1762	Ascorbate-specific PTS system EIIA component
GCJMANHL_04832	CDS	1059	gntR_2			HTH-type transcriptional regulator GntR
GCJMANHL_04833	CDS	1299	oxlT			Oxalate:formate antiporter
GCJMANHL_04834	CDS	537				hypothetical protein
GCJMANHL_04835	CDS	579				hypothetical protein
GCJMANHL_04836	CDS	1101				hypothetical protein
GCJMANHL_04837	CDS	915				hypothetical protein
GCJMANHL_04838	CDS	1233	yjhB			Putative metabolite transport protein YjhB
GCJMANHL_04839	CDS	1608				hypothetical protein
GCJMANHL_04840	CDS	1101	namA_2	1.6.99.1	COG1902	NADPH dehydrogenase
GCJMANHL_04841	CDS	534				hypothetical protein
GCJMANHL_04842	CDS	897	dmlR_17			HTH-type transcriptional regulator DmlR
GCJMANHL_04843	CDS	1515				hypothetical protein
GCJMANHL_04844	CDS	1242	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
GCJMANHL_04845	CDS	738	glnQ_6			Glutamine transport ATP-binding protein GlnQ
GCJMANHL_04846	CDS	657	yecS_3		COG0765	L-cystine transport system permease protein YecS
GCJMANHL_04847	CDS	666				hypothetical protein
GCJMANHL_04848	CDS	786	fliY_4		COG0834	L-cystine-binding protein FliY
GCJMANHL_04849	CDS	840				hypothetical protein
GCJMANHL_04850	CDS	1587	hpxW	3.5.1.126	COG0405	Oxamate amidohydrolase proenzyme
GCJMANHL_04851	CDS	186				hypothetical protein
GCJMANHL_04852	CDS	1398	atzE	3.5.1.131		1-carboxybiuret hydrolase subunit AtzE
GCJMANHL_04853	CDS	387				hypothetical protein
GCJMANHL_04854	CDS	423	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
GCJMANHL_04855	CDS	1119	asd_2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
GCJMANHL_04856	CDS	558				hypothetical protein
GCJMANHL_04857	CDS	1044	emrA_3			Colistin resistance protein EmrA
GCJMANHL_04858	CDS	1563	emrB_2			Colistin resistance protein EmrB
GCJMANHL_04859	CDS	1275	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
GCJMANHL_04860	CDS	411				hypothetical protein
GCJMANHL_04861	CDS	900				hypothetical protein
GCJMANHL_04862	CDS	774	nimR_3			HTH-type transcriptional regulator NimR
GCJMANHL_04863	CDS	726				hypothetical protein
GCJMANHL_04864	CDS	663	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
GCJMANHL_04865	CDS	225				hypothetical protein
GCJMANHL_04866	CDS	768	nimR_4			HTH-type transcriptional regulator NimR
GCJMANHL_04867	CDS	792				hypothetical protein
GCJMANHL_04868	CDS	933				hypothetical protein
GCJMANHL_04869	CDS	744	hyuA	5.1.99.5	COG4126	Hydantoin racemase
GCJMANHL_04870	CDS	717				hypothetical protein
GCJMANHL_04871	CDS	1497	pucI		COG1953	putative allantoin permease
GCJMANHL_04872	CDS	1311	guaD_2	3.5.4.3	COG0402	Guanine deaminase
GCJMANHL_04873	CDS	1140	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
GCJMANHL_04874	CDS	1041				hypothetical protein
GCJMANHL_04875	CDS	924	iolE_4	4.2.1.44	COG1082	Inosose dehydratase
GCJMANHL_04876	CDS	1173	ntdC	1.1.1.361	COG0673	Glucose-6-phosphate 3-dehydrogenase
GCJMANHL_04877	CDS	1107				hypothetical protein
GCJMANHL_04878	CDS	696	tenA_2	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
GCJMANHL_04879	CDS	729	ssuB_3	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
GCJMANHL_04880	CDS	741	ribX_2			Riboflavin transport system permease protein RibX
GCJMANHL_04881	CDS	936			COG0715	Putative thiamine biosynthesis protein
GCJMANHL_04882	CDS	1383	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
GCJMANHL_04883	CDS	1473	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
GCJMANHL_04884	CDS	882	yofA_2		COG0583	HTH-type transcriptional regulator YofA
GCJMANHL_04885	CDS	1191	dipZ		COG0785	Protein DipZ
GCJMANHL_04886	CDS	1344	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
GCJMANHL_04887	CDS	741	ompR_3			Transcriptional regulatory protein OmpR
GCJMANHL_04888	CDS	993	dhmA	3.8.1.5		Haloalkane dehalogenase
GCJMANHL_04889	CDS	1020				hypothetical protein
GCJMANHL_04890	CDS	927	pqqB		COG1235	Coenzyme PQQ synthesis protein B
GCJMANHL_04891	CDS	756	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
GCJMANHL_04892	CDS	279	pqqD			PqqA binding protein
GCJMANHL_04893	CDS	1143	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
GCJMANHL_04894	CDS	2277				hypothetical protein
GCJMANHL_04895	CDS	738	ipuF	3.4.-.-		Gamma-glutamyl-L-1-hydroxyisopropylamide hydrolase
GCJMANHL_04896	CDS	1911	mrdA_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
GCJMANHL_04897	CDS	633	leuE_1		COG1280	Leucine efflux protein
GCJMANHL_04898	CDS	1770	katG_1	1.11.1.21	COG0376	Catalase-peroxidase
GCJMANHL_04899	CDS	348	katG_2	1.11.1.21	COG0376	Catalase-peroxidase
GCJMANHL_04900	CDS	1062	zapE_2		COG1485	Cell division protein ZapE
GCJMANHL_04901	CDS	681	mgtC		COG1285	Protein MgtC
GCJMANHL_04902	CDS	1407	ydjE			Inner membrane metabolite transport protein YdjE
GCJMANHL_04903	CDS	315	chbA_5		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
GCJMANHL_04904	CDS	324	celA_4	2.7.1.205		PTS system cellobiose-specific EIIB component
GCJMANHL_04905	CDS	966				hypothetical protein
GCJMANHL_04906	CDS	1284				hypothetical protein
GCJMANHL_04907	CDS	945	rhaS_10			HTH-type transcriptional activator RhaS
GCJMANHL_04908	CDS	2613		3.2.1.40		Alpha-L-rhamnosidase
GCJMANHL_04909	CDS	1281	licC_7		COG1455	Lichenan permease IIC component
GCJMANHL_04910	CDS	882	oxyR_5			Hydrogen peroxide-inducible genes activator
GCJMANHL_04911	CDS	2301	ydeP		COG0243	Protein YdeP
GCJMANHL_04912	CDS	918				hypothetical protein
GCJMANHL_04913	CDS	924	mamB			Magnetosome protein MamB
GCJMANHL_04914	CDS	687	fliY_5		COG0834	L-cystine-binding protein FliY
GCJMANHL_04915	CDS	870				hypothetical protein
GCJMANHL_04916	CDS	432	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
GCJMANHL_04917	CDS	147				hypothetical protein
GCJMANHL_04918	CDS	405	ygiW_2		COG3111	Protein YgiW
GCJMANHL_04919	CDS	504				hypothetical protein
GCJMANHL_04920	CDS	447				hypothetical protein
GCJMANHL_04921	CDS	96				hypothetical protein
GCJMANHL_04922	CDS	996	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
GCJMANHL_04923	CDS	1626	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
GCJMANHL_04924	CDS	183				hypothetical protein
GCJMANHL_04925	CDS	507	yciE_1		COG3685	Protein YciE
GCJMANHL_04926	CDS	216				hypothetical protein
GCJMANHL_04927	CDS	915	yghA	1.-.-.-		putative oxidoreductase YghA
GCJMANHL_04928	CDS	246				hypothetical protein
GCJMANHL_04929	CDS	894	dmlR_18			HTH-type transcriptional regulator DmlR
GCJMANHL_04930	CDS	852				hypothetical protein
GCJMANHL_04931	CDS	141	sra			Stationary-phase-induced ribosome-associated protein
GCJMANHL_04932	CDS	1698	maeA	1.1.1.38	COG0281	NAD-dependent malic enzyme
GCJMANHL_04933	CDS	708				hypothetical protein
GCJMANHL_04934	CDS	1716	yheS_3		COG0488	putative ABC transporter ATP-binding protein YheS
GCJMANHL_04935	CDS	954				hypothetical protein
GCJMANHL_04936	CDS	600	ppa_2	3.6.1.1	COG0221	Inorganic pyrophosphatase
GCJMANHL_04937	CDS	1011	adhP	1.1.1.1	COG1064	Alcohol dehydrogenase, propanol-preferring
GCJMANHL_04938	CDS	1623				hypothetical protein
GCJMANHL_04939	CDS	945	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
GCJMANHL_04940	CDS	849	ddpC_2		COG1173	putative D,D-dipeptide transport system permease protein DdpC
GCJMANHL_04941	CDS	1617	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
GCJMANHL_04942	CDS	987	luxA	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
GCJMANHL_04943	CDS	1092				hypothetical protein
GCJMANHL_04944	CDS	1155	araJ		COG2814	Putative transporter AraJ
GCJMANHL_04945	CDS	441				hypothetical protein
GCJMANHL_04946	CDS	819		2.7.4.1		Polyphosphate:ADP phosphotransferase 3
GCJMANHL_04947	CDS	657	fdnI		COG2864	Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
GCJMANHL_04948	CDS	885	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
GCJMANHL_04949	CDS	2412	fdnG_1	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
GCJMANHL_04950	CDS	588	fdnG_2	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
GCJMANHL_04951	CDS	879	yddG		COG0697	Aromatic amino acid exporter YddG
GCJMANHL_04952	CDS	774	lvr	1.1.1.-		Levodione reductase
GCJMANHL_04953	CDS	1017	benC		COG0543	Benzoate 1,2-dioxygenase electron transfer component
GCJMANHL_04954	CDS	486	cbdB	1.14.12.13		2-halobenzoate 1,2-dioxygenase small subunit
GCJMANHL_04955	CDS	1383	cbdA	1.14.12.13		2-halobenzoate 1,2-dioxygenase large subunit
GCJMANHL_04956	CDS	927	catA	1.13.11.1	COG3485	Catechol 1,2-dioxygenase
GCJMANHL_04957	CDS	291	catC	5.3.3.4	COG4829	Muconolactone Delta-isomerase
GCJMANHL_04958	CDS	1119	catB	5.5.1.1	COG4948	Muconate cycloisomerase 1
GCJMANHL_04959	CDS	798	pcaR_3		COG1414	Pca regulon regulatory protein
GCJMANHL_04960	CDS	1500	smvA			Methyl viologen resistance protein SmvA
GCJMANHL_04961	CDS	537				hypothetical protein
GCJMANHL_04962	CDS	1383	narU		COG2223	Nitrate/nitrite transporter NarU
GCJMANHL_04963	CDS	3741	narZ	1.7.5.1	COG5013	Respiratory nitrate reductase 2 alpha chain
GCJMANHL_04964	CDS	1545	narY	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
GCJMANHL_04965	CDS	696	narW		COG2180	putative nitrate reductase molybdenum cofactor assembly chaperone NarW
GCJMANHL_04966	CDS	681	narV	1.7.5.1	COG2181	Respiratory nitrate reductase 2 gamma chain
GCJMANHL_04967	CDS	846	nhoA	2.3.1.5	COG2162	Arylamine N-acetyltransferase
GCJMANHL_04968	CDS	1656				hypothetical protein
GCJMANHL_04969	CDS	969				hypothetical protein
GCJMANHL_04970	CDS	702	msiK_2	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
GCJMANHL_04971	CDS	582				hypothetical protein
GCJMANHL_04972	CDS	825	rhaS_11			HTH-type transcriptional activator RhaS
GCJMANHL_04973	CDS	1569				hypothetical protein
GCJMANHL_04974	CDS	1383	xylP			Isoprimeverose transporter
GCJMANHL_04975	CDS	1617	scrY_3			Sucrose porin
GCJMANHL_04976	CDS	297				hypothetical protein
GCJMANHL_04977	CDS	228	pptA	5.3.2.-	COG1942	Tautomerase PptA
GCJMANHL_04978	CDS	618	gstB_4	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
GCJMANHL_04979	CDS	879				hypothetical protein
GCJMANHL_04980	CDS	780	glnQ_7			Glutamine transport ATP-binding protein GlnQ
GCJMANHL_04981	CDS	927				hypothetical protein
GCJMANHL_04982	CDS	510				hypothetical protein
GCJMANHL_04983	CDS	933				hypothetical protein
GCJMANHL_04984	CDS	1314	moxC	1.14.-.-	COG2141	Putative monooxygenase MoxC
GCJMANHL_04985	CDS	1122	scmP_2	3.5.1.-	COG1473	N-acetylcysteine deacetylase
GCJMANHL_04986	CDS	1008				hypothetical protein
GCJMANHL_04987	CDS	552				hypothetical protein
GCJMANHL_04988	CDS	888	pgrR_8			HTH-type transcriptional regulator PgrR
GCJMANHL_04989	CDS	1455	ansP2		COG1113	L-asparagine permease 2
GCJMANHL_04990	CDS	222	ygdR_4			putative lipoprotein YgdR
GCJMANHL_04991	CDS	1062	yncE_2		COG3391	putative protein YncE
GCJMANHL_04992	CDS	2106	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
GCJMANHL_04993	CDS	1707	nfdA_2	3.5.1.91		N-substituted formamide deformylase
GCJMANHL_04994	CDS	300				hypothetical protein
GCJMANHL_04995	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
GCJMANHL_04996	CDS	1038	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
GCJMANHL_04997	CDS	582				hypothetical protein
GCJMANHL_04998	CDS	519	mnaT	2.3.1.-	COG1247	L-amino acid N-acyltransferase MnaT
GCJMANHL_04999	CDS	450	ydcZ		COG3238	Inner membrane protein YdcZ
GCJMANHL_05000	CDS	234	ydcY			putative protein YdcY
GCJMANHL_05001	CDS	1599	dppA_2		COG0747	Periplasmic dipeptide transport protein
GCJMANHL_05002	CDS	1434	vdh	1.2.1.67		Vanillin dehydrogenase
GCJMANHL_05003	CDS	750	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GCJMANHL_05004	CDS	174	ortT			Orphan toxin OrtT
GCJMANHL_05005	CDS	93				hypothetical protein
GCJMANHL_05006	CDS	123				hypothetical protein
GCJMANHL_05007	CDS	1428	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
GCJMANHL_05008	CDS	807	ydcV_2			Inner membrane ABC transporter permease protein YdcV
GCJMANHL_05009	CDS	930	ydcU		COG1176	Inner membrane ABC transporter permease protein YdcU
GCJMANHL_05010	CDS	1014	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
GCJMANHL_05011	CDS	1146	ydcS	2.3.1.-		Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein
GCJMANHL_05012	CDS	1413	lysN_3	2.6.1.39	COG1167	2-aminoadipate transaminase
GCJMANHL_05013	CDS	99				hypothetical protein
