locus_tag	ftype	length_bp	gene	EC_number	COG	product
BBPJPPNJ_05327	CDS	1761				hypothetical protein
BBPJPPNJ_05328	CDS	240				hypothetical protein
BBPJPPNJ_05329	CDS	423	vapC1	3.1.-.-		Ribonuclease VapC1
BBPJPPNJ_05330	CDS	198				hypothetical protein
BBPJPPNJ_05331	CDS	555				hypothetical protein
BBPJPPNJ_05332	CDS	2583				hypothetical protein
BBPJPPNJ_05333	CDS	324				hypothetical protein
BBPJPPNJ_05334	CDS	219				hypothetical protein
BBPJPPNJ_05335	CDS	327				hypothetical protein
BBPJPPNJ_05336	CDS	333				hypothetical protein
BBPJPPNJ_05337	CDS	567				hypothetical protein
BBPJPPNJ_05338	CDS	630				hypothetical protein
BBPJPPNJ_05339	CDS	495				hypothetical protein
BBPJPPNJ_05340	CDS	1122	fbiC_2		COG1060	FO synthase
BBPJPPNJ_05341	CDS	1230				hypothetical protein
BBPJPPNJ_05342	CDS	825				hypothetical protein
BBPJPPNJ_05343	CDS	744	uppS_2	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
BBPJPPNJ_05344	CDS	939				hypothetical protein
BBPJPPNJ_05345	CDS	2316				hypothetical protein
BBPJPPNJ_05346	CDS	300				hypothetical protein
BBPJPPNJ_05347	CDS	489				hypothetical protein
BBPJPPNJ_05348	CDS	246				hypothetical protein
BBPJPPNJ_05349	CDS	684				hypothetical protein
BBPJPPNJ_05350	CDS	1440	sufB		COG0719	FeS cluster assembly protein SufB
BBPJPPNJ_05351	CDS	513				hypothetical protein
BBPJPPNJ_05352	CDS	567				hypothetical protein
BBPJPPNJ_05353	CDS	576				hypothetical protein
BBPJPPNJ_05354	CDS	783	sufC		COG0396	putative ATP-dependent transporter SufC
BBPJPPNJ_05355	CDS	1302	sufD		COG0719	FeS cluster assembly protein SufD
BBPJPPNJ_05356	CDS	1335	csd	2.8.1.7		putative cysteine desulfurase
BBPJPPNJ_05357	CDS	162				hypothetical protein
BBPJPPNJ_05358	CDS	1593	nagZ	3.2.1.52		Beta-hexosaminidase
BBPJPPNJ_05359	CDS	534	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
BBPJPPNJ_05360	CDS	459	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
BBPJPPNJ_05361	CDS	630	rutD_4	3.5.1.-		Putative aminoacrylate hydrolase RutD
BBPJPPNJ_05362	CDS	342				hypothetical protein
BBPJPPNJ_05363	CDS	195				hypothetical protein
BBPJPPNJ_05364	CDS	306				hypothetical protein
BBPJPPNJ_05365	CDS	5943				hypothetical protein
BBPJPPNJ_05366	CDS	906	rhaS_4			HTH-type transcriptional activator RhaS
BBPJPPNJ_05367	CDS	906				hypothetical protein
BBPJPPNJ_05368	CDS	789				hypothetical protein
BBPJPPNJ_05369	CDS	306				hypothetical protein
BBPJPPNJ_05370	CDS	1152				hypothetical protein
BBPJPPNJ_05371	CDS	3114	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
BBPJPPNJ_05372	CDS	642				hypothetical protein
BBPJPPNJ_05373	CDS	774				hypothetical protein
BBPJPPNJ_05374	CDS	687				hypothetical protein
BBPJPPNJ_05375	CDS	1308	pyrC_2	3.5.2.3	COG0044	Dihydroorotase
BBPJPPNJ_05376	CDS	1365	gpmA_3	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BBPJPPNJ_05377	CDS	2355	rcsC_31	2.7.13.3		Sensor histidine kinase RcsC
BBPJPPNJ_05378	CDS	1458				hypothetical protein
BBPJPPNJ_05379	CDS	1041	trpD2_2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase 2
BBPJPPNJ_05380	CDS	1566	pcpB	1.14.13.50	COG0654	Pentachlorophenol 4-monooxygenase
BBPJPPNJ_05381	CDS	1566	oxyL	1.14.13.232		6-methylpretetramide 4-monooxygenase
BBPJPPNJ_05382	CDS	1248	mdtD			Putative multidrug resistance protein MdtD
BBPJPPNJ_05383	CDS	810	bioI	1.14.14.46	COG2124	Biotin biosynthesis cytochrome P450
BBPJPPNJ_05384	CDS	813				hypothetical protein
BBPJPPNJ_05385	CDS	441				hypothetical protein
BBPJPPNJ_05386	CDS	1335	ampG		COG0477	Anhydromuropeptide permease
BBPJPPNJ_05387	CDS	168				hypothetical protein
BBPJPPNJ_05388	CDS	702	sfsA		COG1489	Sugar fermentation stimulation protein A
BBPJPPNJ_05389	CDS	990				hypothetical protein
BBPJPPNJ_05390	CDS	1194				hypothetical protein
BBPJPPNJ_05391	CDS	363				hypothetical protein
BBPJPPNJ_05392	CDS	924	lgt_2	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BBPJPPNJ_05393	CDS	339		2.8.1.-	COG0607	Sulfurtransferase
BBPJPPNJ_05394	CDS	1080	hrcA			Heat-inducible transcription repressor HrcA
BBPJPPNJ_05395	CDS	690				hypothetical protein
BBPJPPNJ_05396	CDS	630	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
BBPJPPNJ_05397	CDS	1371	mshA_21	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BBPJPPNJ_05398	CDS	630	dapH_3	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
BBPJPPNJ_05399	CDS	777				hypothetical protein
BBPJPPNJ_05400	CDS	738	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
BBPJPPNJ_05401	CDS	1911	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
BBPJPPNJ_05402	CDS	654				hypothetical protein
BBPJPPNJ_05403	CDS	1170	kanE	2.4.1.301		Alpha-D-kanosaminyltransferase
BBPJPPNJ_05404	CDS	1380				hypothetical protein
BBPJPPNJ_05405	CDS	1128	mshA_22	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BBPJPPNJ_05406	CDS	1539				hypothetical protein
BBPJPPNJ_05407	CDS	642				hypothetical protein
BBPJPPNJ_05408	CDS	1152	mshA_23	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BBPJPPNJ_05409	CDS	954				hypothetical protein
BBPJPPNJ_05410	CDS	1110				hypothetical protein
BBPJPPNJ_05411	CDS	1248	mshA_24	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BBPJPPNJ_05412	CDS	999				hypothetical protein
BBPJPPNJ_05413	CDS	975				hypothetical protein
BBPJPPNJ_05414	CDS	771	dapH_4	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
BBPJPPNJ_05415	CDS	954				hypothetical protein
BBPJPPNJ_05416	CDS	792				hypothetical protein
BBPJPPNJ_05417	CDS	984				hypothetical protein
BBPJPPNJ_05418	CDS	1257				hypothetical protein
BBPJPPNJ_05419	CDS	1299	mshA_25	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BBPJPPNJ_05420	CDS	333				hypothetical protein
BBPJPPNJ_05421	CDS	1299	mshA_26	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BBPJPPNJ_05422	CDS	792	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
BBPJPPNJ_05423	CDS	1281	btuD_10	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BBPJPPNJ_05424	CDS	606				hypothetical protein
BBPJPPNJ_05425	CDS	129				hypothetical protein
BBPJPPNJ_05426	CDS	939	gmd_2	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
BBPJPPNJ_05427	CDS	828				hypothetical protein
BBPJPPNJ_05428	CDS	1002	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
BBPJPPNJ_05429	CDS	531				hypothetical protein
BBPJPPNJ_05430	CDS	1827	ycf3_14			Photosystem I assembly protein Ycf3
BBPJPPNJ_05431	CDS	966				hypothetical protein
BBPJPPNJ_05432	CDS	366				hypothetical protein
BBPJPPNJ_05433	CDS	252				hypothetical protein
BBPJPPNJ_05434	CDS	639	rplC		COG0087	50S ribosomal protein L3
BBPJPPNJ_05435	CDS	636	rplD			50S ribosomal protein L4
BBPJPPNJ_05436	CDS	306	rplW		COG0089	50S ribosomal protein L23
BBPJPPNJ_05437	CDS	867	rplB		COG0090	50S ribosomal protein L2
BBPJPPNJ_05438	CDS	279	rpsS		COG0185	30S ribosomal protein S19
BBPJPPNJ_05439	CDS	354	rplV		COG0091	50S ribosomal protein L22
BBPJPPNJ_05440	CDS	741	rpsC			30S ribosomal protein S3
BBPJPPNJ_05441	CDS	429	rplP		COG0197	50S ribosomal protein L16
BBPJPPNJ_05442	CDS	207				hypothetical protein
BBPJPPNJ_05443	CDS	246	rpsQ		COG0186	30S ribosomal protein S17
BBPJPPNJ_05444	CDS	369	rplN			50S ribosomal protein L14
BBPJPPNJ_05445	CDS	345	rplX			50S ribosomal protein L24
BBPJPPNJ_05446	CDS	546	rplE		COG0094	50S ribosomal protein L5
BBPJPPNJ_05447	CDS	402	rpsH		COG0096	30S ribosomal protein S8
BBPJPPNJ_05448	CDS	546	rplF			50S ribosomal protein L6
BBPJPPNJ_05449	CDS	363	rplR			50S ribosomal protein L18
BBPJPPNJ_05450	CDS	597				hypothetical protein
BBPJPPNJ_05451	CDS	444	rplO		COG0200	50S ribosomal protein L15
BBPJPPNJ_05452	CDS	1344	secY		COG0201	Protein translocase subunit SecY
BBPJPPNJ_05453	CDS	564	adk	2.7.4.3		Adenylate kinase
BBPJPPNJ_05454	CDS	204	infA		COG0361	Translation initiation factor IF-1
BBPJPPNJ_05455	CDS	384	rpsM		COG0099	30S ribosomal protein S13
BBPJPPNJ_05456	CDS	396	rpsK			30S ribosomal protein S11
BBPJPPNJ_05457	CDS	225				hypothetical protein
BBPJPPNJ_05458	CDS	984	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
BBPJPPNJ_05459	CDS	351	rplQ		COG0203	50S ribosomal protein L17
BBPJPPNJ_05460	CDS	843	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BBPJPPNJ_05461	CDS	492	rplM		COG0102	50S ribosomal protein L13
BBPJPPNJ_05462	CDS	408	rpsI		COG0103	30S ribosomal protein S9
BBPJPPNJ_05463	CDS	249				hypothetical protein
BBPJPPNJ_05464	CDS	1515				hypothetical protein
BBPJPPNJ_05465	CDS	1098	prfA_1		COG0216	Peptide chain release factor 1
BBPJPPNJ_05466	CDS	381	prfA_2		COG0216	Peptide chain release factor 1
BBPJPPNJ_05467	CDS	459				hypothetical protein
BBPJPPNJ_05468	CDS	474	smpB		COG0691	SsrA-binding protein
BBPJPPNJ_05469	CDS	1434	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
BBPJPPNJ_05470	CDS	1008	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
BBPJPPNJ_05471	CDS	342	ybaB		COG0718	Nucleoid-associated protein YbaB
BBPJPPNJ_05472	CDS	1062	kefC_2			Glutathione-regulated potassium-efflux system protein KefC
BBPJPPNJ_05473	CDS	1527				hypothetical protein
BBPJPPNJ_05474	CDS	2457				hypothetical protein
BBPJPPNJ_05475	CDS	1152				hypothetical protein
BBPJPPNJ_05476	CDS	969	ddl_3	6.3.2.4		D-alanine--D-alanine ligase
BBPJPPNJ_05477	CDS	693	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
BBPJPPNJ_05478	CDS	1056	dppB_2		COG0601	Dipeptide transport system permease protein DppB
BBPJPPNJ_05479	CDS	411				hypothetical protein
BBPJPPNJ_05480	CDS	1551				hypothetical protein
BBPJPPNJ_05481	CDS	669				hypothetical protein
BBPJPPNJ_05482	CDS	819				hypothetical protein
BBPJPPNJ_05483	CDS	714	crp		COG0664	cAMP-activated global transcriptional regulator CRP
BBPJPPNJ_05484	CDS	549	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
BBPJPPNJ_05485	CDS	210				hypothetical protein
BBPJPPNJ_05486	CDS	501	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
BBPJPPNJ_05487	CDS	2067	rcsC_32	2.7.13.3		Sensor histidine kinase RcsC
BBPJPPNJ_05488	CDS	441	rcp1_8			Response regulator rcp1
BBPJPPNJ_05489	CDS	2397	sasA_34	2.7.-.-		Adaptive-response sensory-kinase SasA
BBPJPPNJ_05490	CDS	1254	glgP_2	2.4.1.1	COG0058	Glycogen phosphorylase
BBPJPPNJ_05491	CDS	300				hypothetical protein
BBPJPPNJ_05492	CDS	1356				hypothetical protein
BBPJPPNJ_05493	CDS	285				hypothetical protein
BBPJPPNJ_05494	CDS	372				hypothetical protein
BBPJPPNJ_05495	CDS	705				hypothetical protein
BBPJPPNJ_05496	tRNA	87				tRNA-Ser(gga)
BBPJPPNJ_05497	CDS	369	nqrF_5	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
BBPJPPNJ_05498	CDS	561				hypothetical protein
BBPJPPNJ_05499	CDS	1233				hypothetical protein
BBPJPPNJ_05500	CDS	597				hypothetical protein
BBPJPPNJ_05501	CDS	1197				hypothetical protein
BBPJPPNJ_05502	CDS	453	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
BBPJPPNJ_05503	CDS	687				hypothetical protein
BBPJPPNJ_05504	CDS	864	lpxG_2	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
BBPJPPNJ_05505	CDS	1125	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
BBPJPPNJ_05506	CDS	2382				hypothetical protein
BBPJPPNJ_05507	CDS	429	eriC		COG0038	Chloride/fluoride channel protein
BBPJPPNJ_05508	CDS	1404				hypothetical protein
BBPJPPNJ_05509	CDS	822				hypothetical protein
BBPJPPNJ_05510	CDS	1248				hypothetical protein
BBPJPPNJ_05511	CDS	834	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
BBPJPPNJ_05512	CDS	513				hypothetical protein
BBPJPPNJ_05513	CDS	1437	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BBPJPPNJ_05514	CDS	2661				hypothetical protein
BBPJPPNJ_05515	CDS	135				hypothetical protein
BBPJPPNJ_05516	CDS	138	psbK			Photosystem II reaction center protein K
BBPJPPNJ_05517	CDS	426				hypothetical protein
BBPJPPNJ_05518	CDS	324				hypothetical protein
BBPJPPNJ_05519	CDS	1644	miaB_2	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
BBPJPPNJ_05520	CDS	522		2.3.1.-	COG1670	Acetyltransferase
BBPJPPNJ_05521	CDS	522				hypothetical protein
BBPJPPNJ_05522	CDS	1485	gltB_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
BBPJPPNJ_05523	CDS	207				hypothetical protein
BBPJPPNJ_05524	CDS	168				hypothetical protein
BBPJPPNJ_05525	CDS	1236				hypothetical protein
BBPJPPNJ_05526	CDS	1110	mshA_27	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BBPJPPNJ_05527	CDS	741	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
BBPJPPNJ_05528	CDS	798				hypothetical protein
BBPJPPNJ_05529	CDS	1524				hypothetical protein
BBPJPPNJ_05530	CDS	522				hypothetical protein
BBPJPPNJ_05531	CDS	387	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
BBPJPPNJ_05532	CDS	1272	eno	4.2.1.11	COG0148	Enolase
BBPJPPNJ_05533	CDS	1248	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
BBPJPPNJ_05534	CDS	303				hypothetical protein
BBPJPPNJ_05535	CDS	675				hypothetical protein
BBPJPPNJ_05536	CDS	1884	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
BBPJPPNJ_05537	CDS	894	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
BBPJPPNJ_05538	CDS	987	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
BBPJPPNJ_05539	CDS	1047	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
BBPJPPNJ_05540	CDS	174				hypothetical protein
BBPJPPNJ_05541	CDS	3375				hypothetical protein
BBPJPPNJ_05542	CDS	1626	sasA_35	2.7.-.-		Adaptive-response sensory-kinase SasA
BBPJPPNJ_05543	CDS	435				hypothetical protein
BBPJPPNJ_05544	CDS	567	sigK_3		COG1595	ECF RNA polymerase sigma factor SigK
BBPJPPNJ_05545	CDS	768				hypothetical protein
BBPJPPNJ_05546	CDS	774	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
BBPJPPNJ_05547	CDS	957	spkB_3	2.7.11.1		Serine/threonine-protein kinase B
BBPJPPNJ_05548	CDS	876				hypothetical protein
BBPJPPNJ_05549	CDS	1041				hypothetical protein
BBPJPPNJ_05550	CDS	1524				hypothetical protein
BBPJPPNJ_05551	CDS	399	smtB		COG0640	Transcriptional repressor SmtB
BBPJPPNJ_05552	CDS	168	smtA			Metallothionein
BBPJPPNJ_05553	CDS	297				hypothetical protein
BBPJPPNJ_05554	CDS	303				hypothetical protein
BBPJPPNJ_05555	CDS	3387				hypothetical protein
BBPJPPNJ_05556	CDS	4722				hypothetical protein
BBPJPPNJ_05557	CDS	267				hypothetical protein
BBPJPPNJ_05558	CDS	1371				hypothetical protein
BBPJPPNJ_05559	CDS	366	thrS_1	6.1.1.3	COG0441	Threonine--tRNA ligase
BBPJPPNJ_05560	CDS	378				hypothetical protein
BBPJPPNJ_05561	CDS	405	zur		COG0735	Zinc uptake regulation protein
BBPJPPNJ_05562	CDS	480				hypothetical protein
BBPJPPNJ_05563	CDS	114				hypothetical protein
BBPJPPNJ_05564	CDS	477				hypothetical protein
BBPJPPNJ_05565	CDS	1923	zosA_3	3.6.3.-	COG2217	Zinc-transporting ATPase
BBPJPPNJ_05566	CDS	99				hypothetical protein
BBPJPPNJ_05567	CDS	246				hypothetical protein
BBPJPPNJ_05568	CDS	552				hypothetical protein
BBPJPPNJ_05569	CDS	576				hypothetical protein
BBPJPPNJ_05570	CDS	762				hypothetical protein
BBPJPPNJ_05571	CDS	681	glnQ_4		COG1126	Glutamine transport ATP-binding protein GlnQ
BBPJPPNJ_05572	CDS	675	glnP		COG0765	Glutamine transport system permease protein GlnP
BBPJPPNJ_05573	CDS	873				hypothetical protein
BBPJPPNJ_05574	CDS	693				hypothetical protein
BBPJPPNJ_05575	CDS	1122				hypothetical protein
BBPJPPNJ_05576	CDS	789	lpxD_3	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
BBPJPPNJ_05577	CDS	492				hypothetical protein
BBPJPPNJ_05578	CDS	930	cysK	2.5.1.47		Cysteine synthase
BBPJPPNJ_05579	CDS	1134	era_6			GTPase Era
BBPJPPNJ_05580	CDS	738	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
BBPJPPNJ_05581	CDS	759	mtgA_3	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
BBPJPPNJ_05582	CDS	177				hypothetical protein
BBPJPPNJ_05583	CDS	342				hypothetical protein
BBPJPPNJ_05584	CDS	687				hypothetical protein
BBPJPPNJ_05585	CDS	288				hypothetical protein
BBPJPPNJ_05586	CDS	279				hypothetical protein
BBPJPPNJ_05587	CDS	591	ntcA_3			Global nitrogen regulator
BBPJPPNJ_05588	CDS	738		1.-.-.-		putative oxidoreductase
BBPJPPNJ_05589	CDS	768	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
BBPJPPNJ_05590	CDS	630	yfcG_4	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
BBPJPPNJ_05591	CDS	1077				hypothetical protein
BBPJPPNJ_05592	CDS	1296	rebG	4.3.3.5		4'-demethylrebeccamycin synthase
BBPJPPNJ_05593	CDS	564				IS1595 family transposase ISSpgl1
BBPJPPNJ_05594	CDS	147				hypothetical protein
BBPJPPNJ_05595	CDS	1302		1.14.-.-		Putative cytochrome P450 120
BBPJPPNJ_05596	CDS	921	rhaR_7			HTH-type transcriptional activator RhaR
BBPJPPNJ_05597	CDS	867	oxyR			Hydrogen peroxide-inducible genes activator
BBPJPPNJ_05598	CDS	546				hypothetical protein
BBPJPPNJ_05599	CDS	375				hypothetical protein
BBPJPPNJ_05600	CDS	270				hypothetical protein
BBPJPPNJ_05601	CDS	369				Thioredoxin C-2
BBPJPPNJ_05602	CDS	609	anr			Transcriptional activator protein Anr
BBPJPPNJ_05603	CDS	1251	sasA_36	2.7.-.-		Adaptive-response sensory-kinase SasA
BBPJPPNJ_05604	CDS	198				hypothetical protein
BBPJPPNJ_05605	CDS	897				hypothetical protein
BBPJPPNJ_05606	CDS	1083				hypothetical protein
BBPJPPNJ_05607	CDS	582				hypothetical protein
BBPJPPNJ_05608	CDS	414	dnrD_2	5.5.1.23		Aklanonic acid methyl ester cyclase DnrD
BBPJPPNJ_05609	CDS	660	folE_3	3.5.4.16	COG0302	GTP cyclohydrolase 1
BBPJPPNJ_05610	CDS	528				hypothetical protein
BBPJPPNJ_05611	CDS	294				hypothetical protein
BBPJPPNJ_05612	CDS	555				hypothetical protein
BBPJPPNJ_05613	CDS	732	rhaS_5			HTH-type transcriptional activator RhaS
BBPJPPNJ_05614	CDS	165				hypothetical protein
BBPJPPNJ_05615	CDS	1374	norM_2		COG0534	Multidrug resistance protein NorM
BBPJPPNJ_05616	CDS	948				hypothetical protein
BBPJPPNJ_05617	CDS	930	virS			HTH-type transcriptional regulator VirS
BBPJPPNJ_05618	CDS	606				hypothetical protein
BBPJPPNJ_05619	CDS	594	hin_2		COG1961	DNA-invertase hin
BBPJPPNJ_05620	CDS	1659				hypothetical protein
BBPJPPNJ_05621	CDS	975				IS481 family transposase ISAzs36
BBPJPPNJ_05622	CDS	1212				hypothetical protein
BBPJPPNJ_05623	CDS	627	tetC_2			Transposon Tn10 TetC protein
BBPJPPNJ_05624	CDS	696				hypothetical protein
BBPJPPNJ_05625	CDS	378				hypothetical protein
BBPJPPNJ_05626	CDS	546				hypothetical protein
BBPJPPNJ_05627	CDS	876				hypothetical protein
BBPJPPNJ_05628	CDS	741	nolA			Nodulation protein NolA
BBPJPPNJ_05629	CDS	219				hypothetical protein
BBPJPPNJ_05630	CDS	705	tam_4	2.1.1.144		Trans-aconitate 2-methyltransferase
BBPJPPNJ_05631	CDS	1278	tylN_3	2.4.1.317		O-mycaminosyltylonolide 6-deoxyallosyltransferase
BBPJPPNJ_05632	CDS	951	aes_2	3.1.1.-		Acetyl esterase
BBPJPPNJ_05633	CDS	651	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
BBPJPPNJ_05634	CDS	507				hypothetical protein
BBPJPPNJ_05635	CDS	414				hypothetical protein
BBPJPPNJ_05636	CDS	525				hypothetical protein
BBPJPPNJ_05637	CDS	909				hypothetical protein
BBPJPPNJ_05638	CDS	426				hypothetical protein
BBPJPPNJ_05639	CDS	450				hypothetical protein
BBPJPPNJ_05640	CDS	114				hypothetical protein
BBPJPPNJ_05641	CDS	156				hypothetical protein
BBPJPPNJ_05642	CDS	834	rhaS_6			HTH-type transcriptional activator RhaS
BBPJPPNJ_05643	CDS	183				hypothetical protein
BBPJPPNJ_05644	CDS	699	rhaR_8			HTH-type transcriptional activator RhaR
BBPJPPNJ_05645	CDS	390				hypothetical protein
BBPJPPNJ_05646	CDS	1113	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
BBPJPPNJ_05647	CDS	903		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
BBPJPPNJ_05648	CDS	1032	ycjY		COG1073	putative protein YcjY
BBPJPPNJ_05649	CDS	234				hypothetical protein
BBPJPPNJ_05650	CDS	207				hypothetical protein
BBPJPPNJ_05651	CDS	768	gno	1.1.1.-		Gluconate 5-dehydrogenase
BBPJPPNJ_05652	CDS	696	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
BBPJPPNJ_05653	CDS	534				hypothetical protein
BBPJPPNJ_05654	CDS	570				hypothetical protein
BBPJPPNJ_05655	CDS	783	aacA-aphD			Bifunctional AAC/APH
BBPJPPNJ_05656	CDS	534				hypothetical protein
BBPJPPNJ_05657	CDS	1422	ndbB_2	1.6.5.12		Demethylphylloquinone reductase NdbB
BBPJPPNJ_05658	CDS	528				hypothetical protein
BBPJPPNJ_05659	CDS	468	slyA_3			Transcriptional regulator SlyA
BBPJPPNJ_05660	CDS	507	msrB_2	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
BBPJPPNJ_05661	CDS	711	msrA_3	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
BBPJPPNJ_05662	CDS	882	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
BBPJPPNJ_05663	CDS	561				hypothetical protein
BBPJPPNJ_05664	CDS	297				hypothetical protein
BBPJPPNJ_05665	CDS	792	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
BBPJPPNJ_05666	CDS	981	dmlR_4			HTH-type transcriptional regulator DmlR
BBPJPPNJ_05667	CDS	450				hypothetical protein
BBPJPPNJ_05668	CDS	720	yedY1_2		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
BBPJPPNJ_05669	CDS	477				hypothetical protein
BBPJPPNJ_05670	CDS	600	yedZ1_3		COG4117	Putative protein-methionine-sulfoxide reductase subunit YedZ1
BBPJPPNJ_05671	CDS	693	dsbD_5	1.8.1.8		Thiol:disulfide interchange protein DsbD
BBPJPPNJ_05672	CDS	579	resA_3			Thiol-disulfide oxidoreductase ResA
BBPJPPNJ_05673	CDS	1083				hypothetical protein
BBPJPPNJ_05674	CDS	540				hypothetical protein
BBPJPPNJ_05675	CDS	588				hypothetical protein
BBPJPPNJ_05676	CDS	585	fldP			Flavodoxin FldP
BBPJPPNJ_05677	CDS	813				hypothetical protein
BBPJPPNJ_05678	CDS	1425	sasA_37	2.7.-.-		Adaptive-response sensory-kinase SasA
BBPJPPNJ_05679	CDS	2091	rcsC_33	2.7.13.3		Sensor histidine kinase RcsC
BBPJPPNJ_05680	CDS	585	betI_3			HTH-type transcriptional regulator BetI
BBPJPPNJ_05681	CDS	483				hypothetical protein
BBPJPPNJ_05682	CDS	549				hypothetical protein
BBPJPPNJ_05683	CDS	672	mprA_7			Response regulator MprA
BBPJPPNJ_05684	CDS	501				hypothetical protein
BBPJPPNJ_05685	CDS	366				hypothetical protein
BBPJPPNJ_05686	CDS	285				hypothetical protein
BBPJPPNJ_05687	CDS	2280				hypothetical protein
BBPJPPNJ_05688	CDS	1209				hypothetical protein
BBPJPPNJ_05689	CDS	1401				hypothetical protein
BBPJPPNJ_05690	CDS	2595				hypothetical protein
BBPJPPNJ_05691	CDS	540	petC_4	7.1.1.6	COG0723	Cytochrome b6-f complex iron-sulfur subunit
BBPJPPNJ_05692	CDS	984	petA			Cytochrome f
BBPJPPNJ_05693	CDS	966	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
BBPJPPNJ_05694	CDS	306				hypothetical protein
BBPJPPNJ_05695	CDS	570				hypothetical protein
BBPJPPNJ_05696	CDS	756				hypothetical protein
BBPJPPNJ_05697	CDS	579				hypothetical protein
BBPJPPNJ_05698	CDS	639				hypothetical protein
